,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
143,Brasil,,,76,,,,2021-11-21,47,210147125.0,22017276.0,5126,612659,72,21222032.0,182585.0,
144,Brasil,,,76,,,,2021-11-22,47,210147125.0,22019870.0,2594,612782,123,21230357.0,176731.0,
145,Brasil,,,76,,,,2021-11-23,47,210147125.0,22030182.0,10312,613066,284,21247982.0,169134.0,
146,Brasil,,,76,,,,2021-11-24,47,210147125.0,22043112.0,12930,613339,273,21264713.0,165060.0,
147,Brasil,,,76,,,,2021-11-25,47,210147125.0,22055238.0,12126,613642,303,21275209.0,166387.0,
148,Brasil,,,76,,,,2021-11-26,47,210147125.0,22067630.0,12392,613957,315,21282804.0,170869.0,
149,Brasil,,,76,,,,2021-11-27,47,210147125.0,22076863.0,9233,614186,229,21288281.0,174396.0,
150,Brasil,,,76,,,,2021-11-28,48,210147125.0,22080906.0,4043,614278,92,21293314.0,173314.0,
151,Brasil,,,76,,,,2021-11-29,48,210147125.0,22084749.0,3843,614376,98,21304115.0,166258.0,
152,Brasil,,,76,,,,2021-11-30,48,210147125.0,22094459.0,9710,614681,305,21321631.0,158147.0,
153,Brasil,,,76,,,,2021-12-01,48,210147125.0,22105872.0,11413,614964,283,21339118.0,151790.0,
154,Brasil,,,76,,,,2021-12-02,48,210147125.0,22118782.0,12910,615179,215,21351505.0,152098.0,
155,Brasil,,,76,,,,2021-12-03,48,210147125.0,22129409.0,10627,615400,221,21357412.0,156597.0,
156,Brasil,,,76,,,,2021-12-04,48,210147125.0,22138247.0,8838,615570,170,21359352.0,163325.0,
157,Brasil,,,76,,,,2021-12-05,49,210147125.0,22143091.0,4844,615636,66,21362553.0,164902.0,
158,Brasil,,,76,,,,2021-12-06,49,210147125.0,22147476.0,4385,615744,108,21370388.0,161344.0,
159,Brasil,,,76,,,,2021-12-07,49,210147125.0,22157726.0,10250,616018,274,21386271.0,155437.0,
160,Brasil,,,76,,,,2021-12-08,49,210147125.0,22167781.0,10055,616251,233,21399316.0,152214.0,
161,Brasil,,,76,,,,2021-12-09,49,210147125.0,22177059.0,9278,616457,206,21407699.0,152903.0,
162,Brasil,,,76,,,,2021-12-10,49,210147125.0,22184824.0,7765,616691,234,21411803.0,156330.0,
163,Brasil,,,76,,,,2021-12-11,49,210147125.0,22188179.0,3355,616744,53,21414318.0,157117.0,
164,Brasil,,,76,,,,2021-12-12,50,210147125.0,22189867.0,1688,616830,86,21420161.0,152876.0,
165,Brasil,,,76,,,,2021-12-13,50,210147125.0,22191949.0,2082,616878,48,21431386.0,143685.0,
166,Brasil,,,76,,,,2021-12-14,50,210147125.0,22195775.0,3826,616970,92,21444849.0,133956.0,
167,Brasil,,,76,,,,2021-12-15,50,210147125.0,22201221.0,5446,617271,301,21457323.0,126627.0,
168,Brasil,,,76,,,,2021-12-16,50,210147125.0,22204941.0,3720,617395,124,21465103.0,122443.0,
169,Brasil,,,76,,,,2021-12-17,50,210147125.0,22209020.0,4079,617601,206,21470339.0,121080.0,
170,Brasil,,,76,,,,2021-12-18,50,210147125.0,22212343.0,3323,617754,153,21475665.0,118924.0,
171,Brasil,,,76,,,,2021-12-19,51,210147125.0,22213762.0,1419,617803,49,21482323.0,113636.0,
172,Brasil,,,76,,,,2021-12-20,51,210147125.0,22215856.0,2094,617873,70,21493235.0,104748.0,
173,Brasil,,,76,,,,2021-12-21,51,210147125.0,22219477.0,3621,617948,75,21505879.0,95650.0,
