,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1293,Norte,TO,,17,,,,2021-01-27,4,1572866.0,100709.0,505,1359,6,,,
1294,Norte,TO,,17,,,,2021-01-28,4,1572866.0,101119.0,410,1366,7,,,
1295,Norte,TO,,17,,,,2021-01-29,4,1572866.0,101666.0,547,1371,5,,,
1296,Norte,TO,,17,,,,2021-01-30,4,1572866.0,102108.0,442,1376,5,,,
1297,Norte,TO,,17,,,,2021-01-31,5,1572866.0,102217.0,109,1382,6,,,
1298,Norte,TO,,17,,,,2021-02-01,5,1572866.0,102348.0,131,1386,4,,,
1299,Norte,TO,,17,,,,2021-02-02,5,1572866.0,102790.0,442,1391,5,,,
1300,Norte,TO,,17,,,,2021-02-03,5,1572866.0,103215.0,425,1397,6,,,
1301,Norte,TO,,17,,,,2021-02-04,5,1572866.0,103616.0,401,1402,5,,,
1302,Norte,TO,,17,,,,2021-02-05,5,1572866.0,103950.0,334,1407,5,,,
1303,Norte,TO,,17,,,,2021-02-06,5,1572866.0,104402.0,452,1414,7,,,
1304,Norte,TO,,17,,,,2021-02-07,6,1572866.0,104592.0,190,1419,5,,,
1305,Norte,TO,,17,,,,2021-02-08,6,1572866.0,104737.0,145,1425,6,,,
1306,Norte,TO,,17,,,,2021-02-09,6,1572866.0,105184.0,447,1430,5,,,
1307,Norte,TO,,17,,,,2021-02-10,6,1572866.0,105577.0,393,1437,7,,,
1308,Norte,TO,,17,,,,2021-02-11,6,1572866.0,105998.0,421,1444,7,,,
1309,Norte,TO,,17,,,,2021-02-12,6,1572866.0,106495.0,497,1447,3,,,
1310,Norte,TO,,17,,,,2021-02-13,6,1572866.0,106974.0,479,1451,4,,,
1311,Norte,TO,,17,,,,2021-02-14,7,1572866.0,107163.0,189,1455,4,,,
1312,Norte,TO,,17,,,,2021-02-15,7,1572866.0,107240.0,77,1457,2,,,
1313,Norte,TO,,17,,,,2021-02-16,7,1572866.0,107560.0,320,1458,1,,,
1314,Norte,TO,,17,,,,2021-02-17,7,1572866.0,107832.0,272,1461,3,,,
1315,Norte,TO,,17,,,,2021-02-18,7,1572866.0,108397.0,565,1464,3,,,
1316,Norte,TO,,17,,,,2021-02-19,7,1572866.0,108896.0,499,1470,6,,,
1317,Norte,TO,,17,,,,2021-02-20,7,1572866.0,109518.0,622,1476,6,,,
1318,Norte,TO,,17,,,,2021-02-21,8,1572866.0,109841.0,323,1481,5,,,
1319,Norte,TO,,17,,,,2021-02-22,8,1572866.0,110077.0,236,1485,4,,,
1320,Norte,TO,,17,,,,2021-02-23,8,1572866.0,110761.0,684,1490,5,,,
1321,Norte,TO,,17,,,,2021-02-24,8,1572866.0,111370.0,609,1496,6,,,
1322,Norte,TO,,17,,,,2021-02-25,8,1572866.0,112054.0,684,1503,7,,,
1323,Norte,TO,,17,,,,2021-02-26,8,1572866.0,112823.0,769,1509,6,,,
1324,Norte,TO,,17,,,,2021-02-27,8,1572866.0,113594.0,771,1517,8,,,
1325,Norte,TO,,17,,,,2021-02-28,9,1572866.0,113924.0,330,1526,9,,,
1326,Norte,TO,,17,,,,2021-03-01,9,1572866.0,114467.0,543,1532,6,,,
1327,Norte,TO,,17,,,,2021-03-02,9,1572866.0,115341.0,874,1539,7,,,
1328,Norte,TO,,17,,,,2021-03-03,9,1572866.0,116038.0,697,1549,10,,,
1329,Norte,TO,,17,,,,2021-03-04,9,1572866.0,116912.0,874,1557,8,,,
1330,Norte,TO,,17,,,,2021-03-05,9,1572866.0,117728.0,816,1565,8,,,
1331,Norte,TO,,17,,,,2021-03-06,9,1572866.0,118244.0,516,1574,9,,,
1332,Norte,TO,,17,,,,2021-03-07,10,1572866.0,118942.0,698,1584,10,,,
1333,Norte,TO,,17,,,,2021-03-08,10,1572866.0,119323.0,381,1594,10,,,
1334,Norte,TO,,17,,,,2021-03-09,10,1572866.0,120228.0,905,1601,7,,,
1335,Norte,TO,,17,,,,2021-03-10,10,1572866.0,121232.0,1004,1611,10,,,
1336,Norte,TO,,17,,,,2021-03-11,10,1572866.0,122426.0,1194,1623,12,,,
1337,Norte,TO,,17,,,,2021-03-12,10,1572866.0,123537.0,1111,1639,16,,,
1338,Norte,TO,,17,,,,2021-03-13,10,1572866.0,124722.0,1185,1660,21,,,
1339,Norte,TO,,17,,,,2021-03-14,11,1572866.0,125392.0,670,1680,20,,,
1340,Norte,TO,,17,,,,2021-03-15,11,1572866.0,126131.0,739,1697,17,,,
1341,Norte,TO,,17,,,,2021-03-16,11,1572866.0,127093.0,962,1715,18,,,
1342,Norte,TO,,17,,,,2021-03-17,11,1572866.0,128258.0,1165,1735,20,,,
1343,Norte,TO,,17,,,,2021-03-18,11,1572866.0,129539.0,1281,1755,20,,,
1344,Norte,TO,,17,,,,2021-03-19,11,1572866.0,130824.0,1285,1775,20,,,
1345,Norte,TO,,17,,,,2021-03-20,11,1572866.0,131765.0,941,1791,16,,,
1346,Norte,TO,,17,,,,2021-03-21,12,1572866.0,132419.0,654,1806,15,,,
1347,Norte,TO,,17,,,,2021-03-22,12,1572866.0,133050.0,631,1821,15,,,
1348,Norte,TO,,17,,,,2021-03-23,12,1572866.0,134176.0,1126,1838,17,,,
1349,Norte,TO,,17,,,,2021-03-24,12,1572866.0,135018.0,842,1860,22,,,
1350,Norte,TO,,17,,,,2021-03-25,12,1572866.0,136020.0,1002,1885,25,,,
1351,Norte,TO,,17,,,,2021-03-26,12,1572866.0,137128.0,1108,1912,27,,,
1352,Norte,TO,,17,,,,2021-03-27,12,1572866.0,138206.0,1078,1942,30,,,
1353,Norte,TO,,17,,,,2021-03-28,13,1572866.0,138840.0,634,1972,30,,,
1354,Norte,TO,,17,,,,2021-03-29,13,1572866.0,139094.0,254,1984,12,,,
1355,Norte,TO,,17,,,,2021-03-30,13,1572866.0,140018.0,924,2007,23,,,
1356,Norte,TO,,17,,,,2021-03-31,13,1572866.0,140975.0,957,2032,25,,,
1357,Norte,TO,,17,,,,2021-04-01,13,1572866.0,141913.0,938,2057,25,,,
1358,Norte,TO,,17,,,,2021-04-02,13,1572866.0,142493.0,580,2079,22,,,
1359,Norte,TO,,17,,,,2021-04-03,13,1572866.0,143072.0,579,2101,22,,,
1360,Norte,TO,,17,,,,2021-04-04,14,1572866.0,143322.0,250,2107,6,,,
1361,Norte,TO,,17,,,,2021-04-05,14,1572866.0,143651.0,329,2113,6,,,
1362,Norte,TO,,17,,,,2021-04-06,14,1572866.0,144551.0,900,2133,20,,,
1363,Norte,TO,,17,,,,2021-04-07,14,1572866.0,145374.0,823,2157,24,,,
1364,Norte,TO,,17,,,,2021-04-08,14,1572866.0,146506.0,1132,2181,24,,,
1365,Norte,TO,,17,,,,2021-04-09,14,1572866.0,147231.0,725,2204,23,,,
1366,Norte,TO,,17,,,,2021-04-10,14,1572866.0,147752.0,521,2227,23,,,
1367,Norte,TO,,17,,,,2021-04-11,15,1572866.0,148065.0,313,2248,21,,,
1368,Norte,TO,,17,,,,2021-04-12,15,1572866.0,148347.0,282,2269,21,,,
1369,Norte,TO,,17,,,,2021-04-13,15,1572866.0,149269.0,922,2289,20,,,
1370,Norte,TO,,17,,,,2021-04-14,15,1572866.0,150210.0,941,2309,20,,,
1371,Norte,TO,,17,,,,2021-04-15,15,1572866.0,151243.0,1033,2327,18,,,
1372,Norte,TO,,17,,,,2021-04-16,15,1572866.0,151909.0,666,2348,21,,,
1373,Norte,TO,,17,,,,2021-04-17,15,1572866.0,152684.0,775,2357,9,,,
1374,Norte,TO,,17,,,,2021-04-18,16,1572866.0,152951.0,267,2374,17,,,
1375,Norte,TO,,17,,,,2021-04-19,16,1572866.0,153251.0,300,2382,8,,,
1376,Norte,TO,,17,,,,2021-04-20,16,1572866.0,154126.0,875,2396,14,,,
1377,Norte,TO,,17,,,,2021-04-21,16,1572866.0,154764.0,638,2414,18,,,
1378,Norte,TO,,17,,,,2021-04-22,16,1572866.0,155130.0,366,2428,14,,,
1379,Norte,TO,,17,,,,2021-04-23,16,1572866.0,155939.0,809,2440,12,,,
1380,Norte,TO,,17,,,,2021-04-24,16,1572866.0,156442.0,503,2452,12,,,
1381,Norte,TO,,17,,,,2021-04-25,17,1572866.0,156656.0,214,2464,12,,,
1382,Norte,TO,,17,,,,2021-04-26,17,1572866.0,156890.0,234,2473,9,,,
1383,Norte,TO,,17,,,,2021-04-27,17,1572866.0,157616.0,726,2488,15,,,
1384,Norte,TO,,17,,,,2021-04-28,17,1572866.0,158332.0,716,2509,21,,,
1385,Norte,TO,,17,,,,2021-04-29,17,1572866.0,159142.0,810,2529,20,,,
1386,Norte,TO,,17,,,,2021-04-30,17,1572866.0,159716.0,574,2546,17,,,
1387,Norte,TO,,17,,,,2021-05-01,17,1572866.0,160449.0,733,2559,13,,,
1388,Norte,TO,,17,,,,2021-05-02,18,1572866.0,160685.0,236,2573,14,,,
1389,Norte,TO,,17,,,,2021-05-03,18,1572866.0,160972.0,287,2587,14,,,
1390,Norte,TO,,17,,,,2021-05-04,18,1572866.0,161738.0,766,2601,14,,,
1391,Norte,TO,,17,,,,2021-05-05,18,1572866.0,162321.0,583,2615,14,,,
1392,Norte,TO,,17,,,,2021-05-06,18,1572866.0,163141.0,820,2630,15,,,
1393,Norte,TO,,17,,,,2021-05-07,18,1572866.0,163841.0,700,2642,12,,,
1394,Norte,TO,,17,,,,2021-05-08,18,1572866.0,164460.0,619,2650,8,,,
1395,Norte,TO,,17,,,,2021-05-09,19,1572866.0,164698.0,238,2657,7,,,
1396,Norte,TO,,17,,,,2021-05-10,19,1572866.0,164943.0,245,2659,2,,,
1397,Norte,TO,,17,,,,2021-05-11,19,1572866.0,165599.0,656,2666,7,,,
1398,Norte,TO,,17,,,,2021-05-12,19,1572866.0,166214.0,615,2680,14,,,
1399,Norte,TO,,17,,,,2021-05-13,19,1572866.0,167067.0,853,2693,13,,,
1400,Norte,TO,,17,,,,2021-05-14,19,1572866.0,167684.0,617,2704,11,,,
1401,Norte,TO,,17,,,,2021-05-15,19,1572866.0,168268.0,584,2711,7,,,
1402,Norte,TO,,17,,,,2021-05-16,20,1572866.0,168518.0,250,2720,9,,,
1403,Norte,TO,,17,,,,2021-05-17,20,1572866.0,168831.0,313,2727,7,,,
1404,Norte,TO,,17,,,,2021-05-18,20,1572866.0,169365.0,534,2737,10,,,
1405,Norte,TO,,17,,,,2021-05-19,20,1572866.0,169950.0,585,2751,14,,,
1406,Norte,TO,,17,,,,2021-05-20,20,1572866.0,170785.0,835,2760,9,,,
1407,Norte,TO,,17,,,,2021-05-21,20,1572866.0,171614.0,829,2766,6,,,
1408,Norte,TO,,17,,,,2021-05-22,20,1572866.0,172741.0,1127,2773,7,,,
1409,Norte,TO,,17,,,,2021-05-23,21,1572866.0,173109.0,368,2776,3,,,
1410,Norte,TO,,17,,,,2021-05-24,21,1572866.0,173427.0,318,2781,5,,,
1411,Norte,TO,,17,,,,2021-05-25,21,1572866.0,174414.0,987,2796,15,,,
1412,Norte,TO,,17,,,,2021-05-26,21,1572866.0,175149.0,735,2813,17,,,
1413,Norte,TO,,17,,,,2021-05-27,21,1572866.0,175765.0,616,2825,12,,,
1414,Norte,TO,,17,,,,2021-05-28,21,1572866.0,176801.0,1036,2839,14,,,
1415,Norte,TO,,17,,,,2021-05-29,21,1572866.0,177464.0,663,2852,13,,,
1416,Norte,TO,,17,,,,2021-05-30,22,1572866.0,177786.0,322,2867,15,,,
1417,Norte,TO,,17,,,,2021-05-31,22,1572866.0,178296.0,510,2877,10,,,
1418,Norte,TO,,17,,,,2021-06-01,22,1572866.0,179196.0,900,2889,12,,,
1419,Norte,TO,,17,,,,2021-06-02,22,1572866.0,180049.0,853,2902,13,,,
1420,Norte,TO,,17,,,,2021-06-03,22,1572866.0,180864.0,815,2913,11,,,
1421,Norte,TO,,17,,,,2021-06-04,22,1572866.0,181469.0,605,2925,12,,,
1422,Norte,TO,,17,,,,2021-06-05,22,1572866.0,182138.0,669,2936,11,,,
1423,Norte,TO,,17,,,,2021-06-06,23,1572866.0,182504.0,366,2944,8,,,
1424,Norte,TO,,17,,,,2021-06-07,23,1572866.0,182924.0,420,2953,9,,,
1425,Norte,TO,,17,,,,2021-06-08,23,1572866.0,183235.0,311,2965,12,,,
1426,Norte,TO,,17,,,,2021-06-09,23,1572866.0,184550.0,1315,2971,6,,,
1427,Norte,TO,,17,,,,2021-06-10,23,1572866.0,185594.0,1044,2986,15,,,
1428,Norte,TO,,17,,,,2021-06-11,23,1572866.0,186512.0,918,2998,12,,,
1429,Norte,TO,,17,,,,2021-06-12,23,1572866.0,187382.0,870,3009,11,,,
1430,Norte,TO,,17,,,,2021-06-13,24,1572866.0,187805.0,423,3019,10,,,
1431,Norte,TO,,17,,,,2021-06-14,24,1572866.0,188252.0,447,3029,10,,,
1432,Norte,TO,,17,,,,2021-06-15,24,1572866.0,189136.0,884,3042,13,,,
1433,Norte,TO,,17,,,,2021-06-16,24,1572866.0,189794.0,658,3054,12,,,
1434,Norte,TO,,17,,,,2021-06-17,24,1572866.0,190543.0,749,3061,7,,,
1435,Norte,TO,,17,,,,2021-06-18,24,1572866.0,191469.0,926,3072,11,,,
1436,Norte,TO,,17,,,,2021-06-19,24,1572866.0,192165.0,696,3084,12,,,
1437,Norte,TO,,17,,,,2021-06-20,25,1572866.0,192524.0,359,3097,13,,,
1438,Norte,TO,,17,,,,2021-06-21,25,1572866.0,192801.0,277,3106,9,,,
1439,Norte,TO,,17,,,,2021-06-22,25,1572866.0,193656.0,855,3119,13,,,
1440,Norte,TO,,17,,,,2021-06-23,25,1572866.0,194366.0,710,3134,15,,,
1441,Norte,TO,,17,,,,2021-06-24,25,1572866.0,194988.0,622,3148,14,,,
1442,Norte,TO,,17,,,,2021-06-25,25,1572866.0,195679.0,691,3159,11,,,
1443,Norte,TO,,17,,,,2021-06-26,25,1572866.0,196274.0,595,3166,7,,,
1444,Norte,TO,,17,,,,2021-06-27,26,1572866.0,196509.0,235,3179,13,,,
1445,Norte,TO,,17,,,,2021-06-28,26,1572866.0,196708.0,199,3192,13,,,
1446,Norte,TO,,17,,,,2021-06-29,26,1572866.0,197266.0,558,3205,13,,,
1447,Norte,TO,,17,,,,2021-06-30,26,1572866.0,197636.0,370,3213,8,,,
1448,Nordeste,MA,,21,,,,2021-01-01,53,7075181.0,200959.0,21,4506,6,,,
1449,Nordeste,MA,,21,,,,2021-01-02,53,7075181.0,200976.0,17,4513,7,,,
1450,Nordeste,MA,,21,,,,2021-01-03,1,7075181.0,201017.0,41,4518,5,,,
1451,Nordeste,MA,,21,,,,2021-01-04,1,7075181.0,201093.0,76,4524,6,,,
1452,Nordeste,MA,,21,,,,2021-01-05,1,7075181.0,201255.0,162,4531,7,,,
1453,Nordeste,MA,,21,,,,2021-01-06,1,7075181.0,201454.0,199,4537,6,,,
1454,Nordeste,MA,,21,,,,2021-01-07,1,7075181.0,201641.0,187,4542,5,,,
1455,Nordeste,MA,,21,,,,2021-01-08,1,7075181.0,201745.0,104,4549,7,,,
1456,Nordeste,MA,,21,,,,2021-01-09,1,7075181.0,201915.0,170,4555,6,,,
1457,Nordeste,MA,,21,,,,2021-01-10,2,7075181.0,201945.0,30,4562,7,,,
1458,Nordeste,MA,,21,,,,2021-01-11,2,7075181.0,202050.0,105,4568,6,,,
1459,Nordeste,MA,,21,,,,2021-01-12,2,7075181.0,202314.0,264,4575,7,,,
1460,Nordeste,MA,,21,,,,2021-01-13,2,7075181.0,202574.0,260,4583,8,,,
1461,Nordeste,MA,,21,,,,2021-01-14,2,7075181.0,202839.0,265,4588,5,,,
1462,Nordeste,MA,,21,,,,2021-01-15,2,7075181.0,203156.0,317,4594,6,,,
1463,Nordeste,MA,,21,,,,2021-01-16,2,7075181.0,203334.0,178,4601,7,,,
1464,Nordeste,MA,,21,,,,2021-01-17,3,7075181.0,203423.0,89,4606,5,,,
1465,Nordeste,MA,,21,,,,2021-01-18,3,7075181.0,203581.0,158,4613,7,,,
1466,Nordeste,MA,,21,,,,2021-01-19,3,7075181.0,203964.0,383,4618,5,,,
1467,Nordeste,MA,,21,,,,2021-01-20,3,7075181.0,204300.0,336,4624,6,,,
1468,Nordeste,MA,,21,,,,2021-01-21,3,7075181.0,204767.0,467,4631,7,,,
1469,Nordeste,MA,,21,,,,2021-01-22,3,7075181.0,205065.0,298,4639,8,,,
1470,Nordeste,MA,,21,,,,2021-01-23,3,7075181.0,205396.0,331,4644,5,,,
1471,Nordeste,MA,,21,,,,2021-01-24,4,7075181.0,205481.0,85,4649,5,,,
1472,Nordeste,MA,,21,,,,2021-01-25,4,7075181.0,205621.0,140,4653,4,,,
1473,Nordeste,MA,,21,,,,2021-01-26,4,7075181.0,205920.0,299,4657,4,,,
1474,Nordeste,MA,,21,,,,2021-01-27,4,7075181.0,206290.0,370,4662,5,,,
1475,Nordeste,MA,,21,,,,2021-01-28,4,7075181.0,206680.0,390,4669,7,,,
1476,Nordeste,MA,,21,,,,2021-01-29,4,7075181.0,207145.0,465,4678,9,,,
1477,Nordeste,MA,,21,,,,2021-01-30,4,7075181.0,207415.0,270,4688,10,,,
1478,Nordeste,MA,,21,,,,2021-01-31,5,7075181.0,207488.0,73,4697,9,,,
1479,Nordeste,MA,,21,,,,2021-02-01,5,7075181.0,207649.0,161,4708,11,,,
1480,Nordeste,MA,,21,,,,2021-02-02,5,7075181.0,208198.0,549,4719,11,,,
1481,Nordeste,MA,,21,,,,2021-02-03,5,7075181.0,208724.0,526,4730,11,,,
1482,Nordeste,MA,,21,,,,2021-02-04,5,7075181.0,209085.0,361,4742,12,,,
1483,Nordeste,MA,,21,,,,2021-02-05,5,7075181.0,209331.0,246,4754,12,,,
1484,Nordeste,MA,,21,,,,2021-02-06,5,7075181.0,209604.0,273,4765,11,,,
1485,Nordeste,MA,,21,,,,2021-02-07,6,7075181.0,209778.0,174,4775,10,,,
1486,Nordeste,MA,,21,,,,2021-02-08,6,7075181.0,210017.0,239,4787,12,,,
1487,Nordeste,MA,,21,,,,2021-02-09,6,7075181.0,210539.0,522,4798,11,,,
1488,Nordeste,MA,,21,,,,2021-02-10,6,7075181.0,211053.0,514,4810,12,,,
1489,Nordeste,MA,,21,,,,2021-02-11,6,7075181.0,211644.0,591,4821,11,,,
1490,Nordeste,MA,,21,,,,2021-02-12,6,7075181.0,212203.0,559,4831,10,,,
1491,Nordeste,MA,,21,,,,2021-02-13,6,7075181.0,212720.0,517,4841,10,,,
1492,Nordeste,MA,,21,,,,2021-02-14,7,7075181.0,212874.0,154,4850,9,,,
1493,Nordeste,MA,,21,,,,2021-02-15,7,7075181.0,213087.0,213,4860,10,,,
1494,Nordeste,MA,,21,,,,2021-02-16,7,7075181.0,213478.0,391,4871,11,,,
1495,Nordeste,MA,,21,,,,2021-02-17,7,7075181.0,214058.0,580,4883,12,,,
1496,Nordeste,MA,,21,,,,2021-02-18,7,7075181.0,214478.0,420,4895,12,,,
1497,Nordeste,MA,,21,,,,2021-02-19,7,7075181.0,215223.0,745,4910,15,,,
1498,Nordeste,MA,,21,,,,2021-02-20,7,7075181.0,215857.0,634,4924,14,,,
1499,Nordeste,MA,,21,,,,2021-02-21,8,7075181.0,215942.0,85,4936,12,,,
1500,Nordeste,MA,,21,,,,2021-02-22,8,7075181.0,216210.0,268,4949,13,,,
1501,Nordeste,MA,,21,,,,2021-02-23,8,7075181.0,216647.0,437,4962,13,,,
1502,Nordeste,MA,,21,,,,2021-02-24,8,7075181.0,217302.0,655,4977,15,,,
1503,Nordeste,MA,,21,,,,2021-02-25,8,7075181.0,218156.0,854,4994,17,,,
1504,Nordeste,MA,,21,,,,2021-02-26,8,7075181.0,218435.0,279,5012,18,,,
1505,Nordeste,MA,,21,,,,2021-02-27,8,7075181.0,219233.0,798,5032,20,,,
1506,Nordeste,MA,,21,,,,2021-02-28,9,7075181.0,219307.0,74,5052,20,,,
1507,Nordeste,MA,,21,,,,2021-03-01,9,7075181.0,219632.0,325,5074,22,,,
1508,Nordeste,MA,,21,,,,2021-03-02,9,7075181.0,220453.0,821,5095,21,,,
1509,Nordeste,MA,,21,,,,2021-03-03,9,7075181.0,221032.0,579,5127,32,,,
1510,Nordeste,MA,,21,,,,2021-03-04,9,7075181.0,221884.0,852,5162,35,,,
1511,Nordeste,MA,,21,,,,2021-03-05,9,7075181.0,222481.0,597,5201,39,,,
1512,Nordeste,MA,,21,,,,2021-03-06,9,7075181.0,223201.0,720,5239,38,,,
1513,Nordeste,MA,,21,,,,2021-03-07,10,7075181.0,223489.0,288,5275,36,,,
1514,Nordeste,MA,,21,,,,2021-03-08,10,7075181.0,223822.0,333,5309,34,,,
1515,Nordeste,MA,,21,,,,2021-03-09,10,7075181.0,224369.0,547,5344,35,,,
1516,Nordeste,MA,,21,,,,2021-03-10,10,7075181.0,225334.0,965,5379,35,,,
1517,Nordeste,MA,,21,,,,2021-03-11,10,7075181.0,226172.0,838,5413,34,,,
1518,Nordeste,MA,,21,,,,2021-03-12,10,7075181.0,227156.0,984,5440,27,,,
1519,Nordeste,MA,,21,,,,2021-03-13,10,7075181.0,228004.0,848,5469,29,,,
1520,Nordeste,MA,,21,,,,2021-03-14,11,7075181.0,228411.0,407,5483,14,,,
1521,Nordeste,MA,,21,,,,2021-03-15,11,7075181.0,228827.0,416,5505,22,,,
1522,Nordeste,MA,,21,,,,2021-03-16,11,7075181.0,229496.0,669,5537,32,,,
1523,Nordeste,MA,,21,,,,2021-03-17,11,7075181.0,231075.0,1579,5568,31,,,
1524,Nordeste,MA,,21,,,,2021-03-18,11,7075181.0,231874.0,799,5603,35,,,
1525,Nordeste,MA,,21,,,,2021-03-19,11,7075181.0,232708.0,834,5640,37,,,
1526,Nordeste,MA,,21,,,,2021-03-20,11,7075181.0,233764.0,1056,5678,38,,,
1527,Nordeste,MA,,21,,,,2021-03-21,12,7075181.0,234143.0,379,5690,12,,,
1528,Nordeste,MA,,21,,,,2021-03-22,12,7075181.0,234635.0,492,5720,30,,,
1529,Nordeste,MA,,21,,,,2021-03-23,12,7075181.0,235646.0,1011,5759,39,,,
1530,Nordeste,MA,,21,,,,2021-03-24,12,7075181.0,236832.0,1186,5798,39,,,
1531,Nordeste,MA,,21,,,,2021-03-25,12,7075181.0,238042.0,1210,5837,39,,,
1532,Nordeste,MA,,21,,,,2021-03-26,12,7075181.0,239077.0,1035,5876,39,,,
1533,Nordeste,MA,,21,,,,2021-03-27,12,7075181.0,239716.0,639,5910,34,,,
1534,Nordeste,MA,,21,,,,2021-03-28,13,7075181.0,239953.0,237,5949,39,,,
1535,Nordeste,MA,,21,,,,2021-03-29,13,7075181.0,240146.0,193,5991,42,,,
1536,Nordeste,MA,,21,,,,2021-03-30,13,7075181.0,241577.0,1431,6031,40,,,
1537,Nordeste,MA,,21,,,,2021-03-31,13,7075181.0,242401.0,824,6070,39,,,
1538,Nordeste,MA,,21,,,,2021-04-01,13,7075181.0,243720.0,1319,6108,38,,,
1539,Nordeste,MA,,21,,,,2021-04-02,13,7075181.0,244340.0,620,6149,41,,,
1540,Nordeste,MA,,21,,,,2021-04-03,13,7075181.0,244563.0,223,6191,42,,,
1541,Nordeste,MA,,21,,,,2021-04-04,14,7075181.0,244754.0,191,6236,45,,,
1542,Nordeste,MA,,21,,,,2021-04-05,14,7075181.0,244995.0,241,6278,42,,,
1543,Nordeste,MA,,21,,,,2021-04-06,14,7075181.0,245765.0,770,6321,43,,,
1544,Nordeste,MA,,21,,,,2021-04-07,14,7075181.0,246665.0,900,6369,48,,,
1545,Nordeste,MA,,21,,,,2021-04-08,14,7075181.0,247107.0,442,6416,47,,,
1546,Nordeste,MA,,21,,,,2021-04-09,14,7075181.0,247747.0,640,6465,49,,,
1547,Nordeste,MA,,21,,,,2021-04-10,14,7075181.0,248479.0,732,6512,47,,,
1548,Nordeste,MA,,21,,,,2021-04-11,15,7075181.0,249433.0,954,6557,45,,,
1549,Nordeste,MA,,21,,,,2021-04-12,15,7075181.0,250868.0,1435,6601,44,,,
1550,Nordeste,MA,,21,,,,2021-04-13,15,7075181.0,251676.0,808,6647,46,,,
1551,Nordeste,MA,,21,,,,2021-04-14,15,7075181.0,252458.0,782,6691,44,,,
1552,Nordeste,MA,,21,,,,2021-04-15,15,7075181.0,252848.0,390,6737,46,,,
1553,Nordeste,MA,,21,,,,2021-04-16,15,7075181.0,254189.0,1341,6783,46,,,
1554,Nordeste,MA,,21,,,,2021-04-17,15,7075181.0,255281.0,1092,6824,41,,,
1555,Nordeste,MA,,21,,,,2021-04-18,16,7075181.0,255998.0,717,6866,42,,,
1556,Nordeste,MA,,21,,,,2021-04-19,16,7075181.0,257369.0,1371,6907,41,,,
1557,Nordeste,MA,,21,,,,2021-04-20,16,7075181.0,258651.0,1282,6951,44,,,
1558,Nordeste,MA,,21,,,,2021-04-21,16,7075181.0,259569.0,918,6991,40,,,
1559,Nordeste,MA,,21,,,,2021-04-22,16,7075181.0,260305.0,736,7032,41,,,
1560,Nordeste,MA,,21,,,,2021-04-23,16,7075181.0,261350.0,1045,7063,31,,,
1561,Nordeste,MA,,21,,,,2021-04-24,16,7075181.0,261649.0,299,7094,31,,,
1562,Nordeste,MA,,21,,,,2021-04-25,17,7075181.0,261860.0,211,7099,5,,,
1563,Nordeste,MA,,21,,,,2021-04-26,17,7075181.0,262246.0,386,7129,30,,,
1564,Nordeste,MA,,21,,,,2021-04-27,17,7075181.0,263373.0,1127,7164,35,,,
1565,Nordeste,MA,,21,,,,2021-04-28,17,7075181.0,264625.0,1252,7199,35,,,
1566,Nordeste,MA,,21,,,,2021-04-29,17,7075181.0,265865.0,1240,7237,38,,,
1567,Nordeste,MA,,21,,,,2021-04-30,17,7075181.0,266910.0,1045,7276,39,,,
1568,Nordeste,MA,,21,,,,2021-05-01,17,7075181.0,267548.0,638,7311,35,,,
1569,Nordeste,MA,,21,,,,2021-05-02,18,7075181.0,267635.0,87,7331,20,,,
1570,Nordeste,MA,,21,,,,2021-05-03,18,7075181.0,268016.0,381,7366,35,,,
1571,Nordeste,MA,,21,,,,2021-05-04,18,7075181.0,268997.0,981,7403,37,,,
1572,Nordeste,MA,,21,,,,2021-05-05,18,7075181.0,270139.0,1142,7438,35,,,
1573,Nordeste,MA,,21,,,,2021-05-06,18,7075181.0,271266.0,1127,7473,35,,,
1574,Nordeste,MA,,21,,,,2021-05-07,18,7075181.0,272523.0,1257,7503,30,,,
1575,Nordeste,MA,,21,,,,2021-05-08,18,7075181.0,273217.0,694,7526,23,,,
1576,Nordeste,MA,,21,,,,2021-05-09,19,7075181.0,273303.0,86,7532,6,,,
1577,Nordeste,MA,,21,,,,2021-05-10,19,7075181.0,273658.0,355,7553,21,,,
1578,Nordeste,MA,,21,,,,2021-05-11,19,7075181.0,274799.0,1141,7583,30,,,
1579,Nordeste,MA,,21,,,,2021-05-12,19,7075181.0,276062.0,1263,7612,29,,,
1580,Nordeste,MA,,21,,,,2021-05-13,19,7075181.0,277166.0,1104,7644,32,,,
1581,Nordeste,MA,,21,,,,2021-05-14,19,7075181.0,278137.0,971,7674,30,,,
1582,Nordeste,MA,,21,,,,2021-05-15,19,7075181.0,278595.0,458,7691,17,,,
1583,Nordeste,MA,,21,,,,2021-05-16,20,7075181.0,278726.0,131,7700,9,,,
1584,Nordeste,MA,,21,,,,2021-05-17,20,7075181.0,279085.0,359,7727,27,,,
1585,Nordeste,MA,,21,,,,2021-05-18,20,7075181.0,280064.0,979,7758,31,,,
1586,Nordeste,MA,,21,,,,2021-05-19,20,7075181.0,281250.0,1186,7789,31,,,
